time,X_value,Y_value,Z_value
4.49800,0.69937,-0.09558,-0.06925
4.50800,0.71220,-0.10596,-0.05398
4.51900,0.70548,-0.10169,-0.04299
4.52900,0.67555,-0.10108,-0.04054
4.53900,0.65234,-0.10780,-0.04238
4.55000,0.64989,-0.11513,-0.05215
4.56000,0.64989,-0.12612,-0.05520
4.57100,0.63462,-0.14139,-0.06009
4.58100,0.62057,-0.16949,-0.06009
4.59100,0.61385,-0.16949,-0.06070
4.60100,0.59552,-0.16888,-0.05337
4.61200,0.58575,-0.15972,-0.04238
4.62200,0.57720,-0.14750,-0.03688
4.63300,0.56865,-0.14506,-0.02772
4.64300,0.56437,-0.12979,-0.01428
4.65300,0.57048,-0.11268,-0.00511
4.66300,0.57537,-0.09741,0.00161
4.67400,0.57842,-0.08336,0.01749
4.68400,0.56681,-0.07481,0.03520
4.69500,0.56498,-0.06137,0.05292
4.70500,0.56987,-0.03633,0.07552
4.71600,0.56315,-0.00823,0.09568
4.72600,0.52466,0.01926,0.11645
4.73600,0.49779,0.01987,0.12561
4.74700,0.51306,0.03515,0.13722
4.75700,0.52405,0.05653,0.14699
4.76700,0.51000,0.06874,0.14699
4.77800,0.48984,0.08890,0.15005
4.78800,0.46113,0.11517,0.15677
4.79900,0.45747,0.13044,0.16043
4.80900,0.46785,0.15793,0.16593
4.82000,0.47396,0.17809,0.17509
4.83000,0.45930,0.17442,0.18364
4.84000,0.41960,0.16037,0.19403
4.85000,0.38600,0.15610,0.19281
4.86100,0.35545,0.14938,0.18853
4.87100,0.32552,0.12250,0.17998
4.88200,0.29254,0.09440,0.17082
4.89200,0.25772,0.07058,0.15860
4.90200,0.21618,0.04431,0.14760
4.91300,0.17342,0.02171,0.13722
4.92300,0.13310,-0.00212,0.13050
4.93300,0.08606,-0.01311,0.12561
4.94400,0.03964,-0.01372,0.11767
4.95400,-0.02511,-0.01189,0.10362
4.96500,-0.07276,-0.01678,0.09507
4.97500,-0.11552,-0.01983,0.08285
4.98500,-0.15401,-0.02166,0.06208
4.99600,-0.18944,-0.01922,0.04192
5.00700,-0.22792,-0.01861,0.02848
5.01700,-0.28962,-0.02289,0.00833
5.02700,-0.33482,-0.02900,-0.00206
5.03800,-0.37697,-0.02961,-0.01061
5.04800,-0.42157,-0.01678,-0.01244
5.05800,-0.47044,-0.00212,-0.01183
5.06800,-0.51320,0.01071,-0.01122
5.07900,-0.56878,0.03148,-0.00939
5.08900,-0.62682,0.03331,-0.01428
5.09900,-0.68057,0.01926,-0.02283
5.11000,-0.72150,0.00460,-0.02833
5.12000,-0.76915,-0.02228,-0.03871
5.13000,-0.79725,-0.03388,-0.04238
5.14100,-0.80885,-0.03510,-0.04543
5.15100,-0.82962,-0.03510,-0.03810
5.16100,-0.85528,-0.03022,-0.03138
5.17200,-0.87177,-0.04549,-0.02039
5.18200,-0.89132,-0.08581,-0.00572
5.19300,-0.92431,-0.11146,0.00649
5.20400,-0.96585,-0.13651,0.01260
5.21400,-1.01411,-0.14201,0.01627
5.22400,-1.04526,-0.12368,0.01016
5.23500,-1.03487,-0.10596,0.00344
5.24500,-1.00433,-0.09253,0.00038
5.25600,-0.97623,-0.09375,0.00955
5.26600,-0.93286,-0.09558,0.02971
5.27600,-0.90537,-0.10963,0.05842
5.28700,-0.90537,-0.12429,0.07674
5.29700,-0.91453,-0.11940,0.08163
5.30800,-0.91209,-0.09497,0.07369
5.31800,-0.88766,-0.06687,0.06086
5.32800,-0.85956,-0.06626,0.04314
5.33800,-0.82290,-0.07481,0.02726
5.34900,-0.78747,-0.08275,0.02360
5.35900,-0.77526,-0.10413,0.03704
5.37000,-0.79908,-0.10535,0.05597
5.38000,-0.81680,-0.07359,0.06391
5.39000,-0.82168,-0.03205,0.06697
5.40100,-0.79358,0.01193,0.07063
5.41100,-0.74105,0.02110,0.06514
5.42100,-0.68241,0.02843,0.05597
5.43200,-0.66225,0.03392,0.05781
5.44200,-0.65858,0.01987,0.05781
5.45200,-0.65675,0.01010,0.05475
5.46300,-0.63842,0.00277,0.05048
5.47300,-0.62254,-0.01983,0.04559
5.48300,-0.61704,-0.03144,0.03215
5.49400,-0.56329,-0.03999,0.01871
5.50400,-0.47838,-0.02655,0.02054
5.51400,-0.38552,-0.00884,0.04314
5.52500,-0.33910,0.01071,0.06269
5.53600,-0.34826,0.02782,0.08835
5.54600,-0.38064,0.05286,0.11950
5.55700,-0.41973,0.08218,0.14149
5.56700,-0.44417,0.08829,0.12928
5.57700,-0.45089,0.07730,0.09629
5.58800,-0.43073,0.05103,0.05292
5.59800,-0.38125,0.02598,0.02543
5.60800,-0.33055,0.01682,0.01688
5.61900,-0.29451,0.02415,0.01321
5.62900,-0.28840,0.05042,0.01321
5.63900,-0.30672,0.08218,0.00710
5.65000,-0.34093,0.11028,0.00283
5.66000,-0.36781,0.12922,-0.00634
5.67100,-0.39163,0.13716,-0.01550
5.68100,-0.39896,0.14632,-0.02649
5.69100,-0.37758,0.14877,-0.03321
5.70100,-0.34215,0.15732,-0.03321
5.71200,-0.31161,0.16526,-0.03627
5.72200,-0.25663,0.17564,-0.04238
5.73200,-0.24686,0.18542,-0.05032
5.74300,-0.27496,0.20191,-0.06376
5.75300,-0.29634,0.21230,-0.07536
5.76400,-0.31528,0.21169,-0.08025
5.77400,-0.35681,0.18542,-0.08147
5.78400,-0.37819,0.16893,-0.07292
5.79500,-0.35254,0.15365,-0.05032
5.80500,-0.35254,0.14449,-0.04177
5.81500,-0.33482,0.11150,-0.03566
5.82500,-0.29390,0.08524,-0.04543
5.83600,-0.27313,0.07668,-0.06070
5.84600,-0.27435,0.07241,-0.07720
5.85600,-0.31039,0.04736,-0.08697
5.86700,-0.33666,0.03087,-0.08392
5.87700,-0.32627,0.02293,-0.06376
5.88700,-0.32627,0.02110,-0.03382
5.89800,-0.31589,0.04309,-0.00572
5.90800,-0.31222,0.06386,0.01199
5.91800,-0.35071,0.06263,0.01138
5.92900,-0.32627,0.03026,-0.00328
5.93900,-0.29084,-0.01983,-0.03077
5.94900,-0.30061,-0.03083,-0.02100
5.96000,-0.30550,-0.04671,-0.01000
5.97000,-0.31161,-0.07848,0.01138
5.98000,-0.31039,-0.08092,0.03215
5.99100,-0.26152,-0.06687,0.06147
6.00100,-0.24869,-0.05099,0.08041
6.01100,-0.22731,-0.02961,0.08468
6.02100,-0.20227,-0.03877,0.07308
6.03200,-0.21693,-0.06320,0.04803
6.04300,-0.18944,-0.06870,0.02909
6.05300,-0.11919,-0.06992,0.02787
6.06300,-0.09048,-0.04915,0.04192
6.07400,-0.04100,0.00094,0.05475
6.08400,-0.02206,0.01438,0.05353
6.09400,0.03231,0.02537,0.02665
6.10500,0.06102,0.01071,0.00100
6.11500,0.05369,0.00949,-0.02955
6.12600,0.04758,0.01193,-0.05398
6.13600,0.04880,0.01193,-0.07048
6.14600,0.04758,0.01987,-0.07048
6.15700,0.06468,0.03026,-0.06864
6.16700,0.08362,0.04125,-0.05948
