time,X_value,Y_value,Z_value
28.8081,-0.33280,4.17322,4.64489
28.8680,-0.46210,3.22269,4.90108
28.9280,-0.26098,2.81806,4.00562
28.9897,-0.52435,2.68398,6.05512
29.0497,-0.11971,2.52596,8.61939
29.1094,-0.17239,2.92580,11.41351
29.1679,-0.73025,3.18917,10.62100
29.2292,-0.17478,3.83802,12.23953
29.2884,0.07422,3.57465,13.94186
29.3506,-0.82363,3.62254,17.22202
29.4071,-0.27534,3.15805,16.50374
29.4695,0.48604,1.45811,17.92354
29.5291,0.63927,0.76377,15.64898
29.5882,1.01517,0.99602,13.41033
29.6498,0.92898,0.93137,12.99612
29.7098,1.41502,0.91940,10.88677
29.7695,1.39826,0.69434,9.33288
29.8295,1.68557,0.39506,8.69601
29.8883,1.50360,0.46928,7.62337
29.9479,2.34160,-0.28731,6.62256
30.0090,3.69197,0.11971,5.14051
30.0690,4.75264,-2.01837,5.45416
30.1273,6.95537,1.06306,2.23386
30.1885,5.23867,-4.40786,-5.28416
30.2490,0.31126,6.33525,12.79500
30.3081,12.37601,1.72148,5.75105
30.3699,8.07828,0.07901,2.86355
30.4300,8.90431,1.07742,3.43578
30.4874,10.10145,-0.81884,-0.87152
30.5496,8.21715,3.09101,0.84518
30.6069,7.95139,-0.41900,2.12612
30.6690,10.08229,0.79011,2.47568
30.7292,7.24508,0.20351,1.55388
30.7890,7.08705,-0.08859,0.92180
30.8477,4.18519,-0.15323,-0.52195
30.9092,2.12851,-0.89785,-8.63136
30.9693,5.61936,1.90105,-3.09819
31.0293,9.33288,-0.22267,-4.09660
31.0889,9.38077,1.12770,-5.06389
31.1498,11.46379,0.69195,-5.05192
31.2080,11.40633,0.68476,-6.26342
31.2693,13.06556,1.07024,-7.01523
31.3267,15.11027,1.06785,-7.62337
31.3905,15.12942,1.07503,-7.27141
31.4482,15.08872,0.52435,-6.41666
31.5083,13.22358,-0.33759,-5.08783
31.5693,12.71360,-0.05507,-4.37673
31.6274,11.43745,-0.44773,-3.22988
31.6882,10.08229,-0.10295,-2.53793
31.7488,8.44700,-0.06465,-1.60895
31.8071,6.85720,0.16999,-1.41502
31.8687,6.30652,0.18196,-0.84278
31.9292,5.27938,0.02634,0.40463
31.9893,5.95456,0.04789,1.14686
32.0487,6.61299,0.34956,1.75500
32.1091,7.24268,0.56265,2.96651
32.1689,9.49330,0.66321,2.95214
32.2302,8.97135,0.69195,3.26100
32.2884,8.89234,0.66561,3.05509
32.3491,9.15331,0.63927,3.24424
32.4086,8.99529,0.64167,2.95693
32.4676,8.10223,0.33280,2.86116
32.5292,7.52281,0.28252,2.10936
32.5887,5.76063,0.54589,1.15165
32.6478,2.66004,0.27295,-0.89067
32.7071,2.98566,0.33280,-0.87391
32.7666,8.78938,1.41502,-2.23625
32.8271,10.34327,0.53632,-1.89627
32.8882,10.69762,0.59617,-2.46610
32.9472,11.86363,0.73983,-3.05270
33.0089,13.23316,0.68476,-3.78295
33.0680,15.26590,0.77814,-4.79094
33.1275,15.94587,0.20112,-5.32487
33.1883,16.14459,0.04789,-4.90826
33.2468,14.04003,0.23703,-4.25463
33.3069,13.44625,0.14366,-3.48606
33.3668,12.53642,0.00239,-2.96651
33.4287,11.27943,0.11493,-2.23865
33.4870,9.77104,0.14126,-1.54910
33.5477,8.60023,0.28013,-0.93616
33.6075,6.74946,0.37111,-0.90743
33.6679,5.67922,0.41421,-0.40942
33.7278,4.92023,0.25858,0.16042
33.7875,5.10220,0.07422,1.55628
33.8486,7.34803,0.40942,2.48047
33.9072,9.81892,0.27055,2.70314
33.9676,9.56273,0.44773,2.29850
34.0284,8.66009,0.62969,2.95454
34.0869,8.83009,0.55308,2.68398
34.1487,9.11740,0.43097,2.58342
34.2069,8.64573,0.32802,2.61934
34.2681,8.21476,0.39266,2.14766
34.3293,7.21395,0.28252,1.62092
34.3896,5.27219,0.29689,0.61533
34.4468,2.56906,-0.16042,-1.26418
34.5091,3.24664,0.60336,-1.75261
34.5680,8.37996,0.10295,-0.88588
34.6289,9.90751,-0.14605,-1.09658
34.6886,10.98014,-0.26816,-3.07664
34.7488,12.65135,0.38787,-4.39110
34.8074,13.61145,0.28492,-5.14769
34.8692,14.88042,0.70871,-5.72232
34.9277,15.90756,0.13647,-6.39750
34.9884,17.00893,0.50519,-5.83964
