time,X_value,Y_value,Z_value
5.79100,-0.43248,0.01089,0.05161
5.80100,-0.42577,0.04083,0.06811
5.81100,-0.43310,0.06771,0.07116
5.82200,-0.47402,0.08053,0.07727
5.83200,-0.52228,0.08970,0.09804
5.84300,-0.52961,0.10497,0.11759
5.85300,-0.49907,0.13429,0.12064
5.86300,-0.42821,0.17705,0.09987
5.87400,-0.35552,0.20698,0.08032
5.88400,-0.27122,0.22287,0.06016
5.89400,-0.18814,0.23875,0.04856
5.90500,-0.12033,0.24241,0.05100
5.91500,-0.04459,0.22470,0.04734
5.92600,0.00734,0.19599,0.04062
5.93600,0.05621,0.16850,0.03329
5.94600,0.09347,0.14040,0.02535
5.95600,0.10386,0.10252,0.01924
5.96700,0.09775,0.07015,0.01191
5.97700,0.08492,0.03472,0.00335
5.98800,0.06476,-0.01232,-0.01619
5.99800,0.05865,-0.04408,-0.02719
6.00800,0.06232,-0.07096,-0.03452
6.01900,0.07942,-0.08990,-0.04551
6.02900,0.11852,-0.09295,-0.05712
6.04000,0.17472,-0.08745,-0.07911
6.05000,0.20709,-0.09478,-0.09377
6.06100,0.24252,-0.10945,-0.10110
6.07100,0.27490,-0.12411,-0.09622
6.08200,0.30300,-0.13327,-0.08339
6.09200,0.31094,-0.13449,-0.06018
6.10200,0.32377,-0.11372,-0.02597
6.11300,0.35187,-0.08440,-0.00092
6.12300,0.39524,-0.05019,0.01068
6.13300,0.43678,-0.03859,0.00885
6.14400,0.45938,-0.03675,0.00152
6.15500,0.45327,-0.04042,-0.01131
6.16500,0.42517,-0.04347,-0.01864
6.17500,0.41112,-0.03064,-0.01558
6.18600,0.40746,0.01578,-0.01008
6.19600,0.43555,0.05854,-0.00947
6.20600,0.48565,0.08847,-0.01375
6.21600,0.55773,0.09703,-0.01803
6.22700,0.62981,0.08603,-0.03024
6.23700,0.69639,0.05549,-0.05285
6.24700,0.72510,0.02678,-0.06812
6.25800,0.73549,0.00540,-0.07911
6.26800,0.74099,-0.01476,-0.08339
6.27900,0.77336,-0.00132,-0.07545
6.28900,0.79963,0.03961,-0.05101
6.29900,0.85155,0.04571,-0.03574
6.31000,0.90531,0.01761,-0.02963
6.32000,1.01282,-0.04347,-0.02108
6.33000,1.07880,-0.09662,-0.01131
6.34100,1.19425,-0.14549,0.01985
6.35100,1.25656,-0.17542,0.04978
6.36100,1.27122,-0.17175,0.08643
6.37200,1.23762,-0.13693,0.12553
6.38200,1.17653,-0.09906,0.15302
