time,X_value,Y_value,Z_value
6.861,-0.05454,-0.07712,-0.04361
6.871,-0.05943,-0.08017,-0.05644
6.882,-0.06432,-0.08200,-0.06316
6.892,-0.08081,-0.07223,-0.06927
6.902,-0.08875,-0.06307,-0.07965
6.913,-0.09058,-0.06001,-0.08942
6.923,-0.09058,-0.05635,-0.09614
6.933,-0.08203,-0.03008,-0.09798
6.944,-0.05943,-0.01970,-0.08576
6.954,-0.03744,-0.02214,-0.06988
6.965,-0.00690,-0.00870,-0.05644
6.975,0.00899,-0.00748,-0.04911
6.985,0.01387,-0.02581,-0.04850
6.996,0.01387,-0.02275,-0.04544
